rank,sentence,original_order,frequency,complexity,grammar,structural,similarity,similar_to,final_score
288,Les actions ont atteint un nouveau sommet.,3880,99.6,37.2,0.0,22.3,3.1,,71.40
289,Raconte une belle histoire à mon jeune ami.,1713,99.7,37.5,0.0,22.5,3.1,,71.40
290,On parle espagnol dans tout un tas de pays.,3032,99.7,37.7,0.0,22.6,2.7,,71.40
291,Elle le traite souvent de tous les noms.,3556,99.6,35.8,0.0,21.5,4.6,,71.39
292,Ça m'a été remis pas la Reine en personne.,2263,99.7,37.8,0.0,22.7,2.7,,71.39
293,Mike a joué un mauvais tour à son frère.,5247,99.5,36.2,0.0,21.7,4.0,,71.39
294,L'économie de ce pays est en croissance.,4154,99.8,35.8,0.0,21.5,5.0,,71.39
295,"Si j'avais été libre, j'aurais pu t'aider.",2297,99.8,36.1,3.0,22.9,2.7,,71.39
296,Ils parlent français et anglais au Canada.,513,99.7,37.2,0.0,22.3,3.3,,71.39
297,Un artiste doit avoir le sens des couleurs.,4365,99.7,37.5,0.0,22.5,3.1,,71.39
298,Le choix repose entièrement entre tes mains.,4814,99.5,38.4,0.0,23.1,1.5,,71.39
299,On dit qu'il est qualifié comme médecin.,1979,99.6,35.8,2.0,22.3,3.1,,71.39
300,J'aurais dû suivre les conseils du médecin.,2200,99.6,37.5,0.0,22.5,2.9,,71.39
301,Je prends habituellement ma douche le soir.,1543,99.3,37.8,0.0,22.7,1.7,,71.39
302,Je suppose que ça n'a plus d'importance.,4432,99.7,36.2,2.0,22.5,3.1,,71.39
303,Le papier fut en premier lieu inventé en Chine.,1283,99.5,38.5,0.0,23.1,1.4,,71.39
304,Il est connu pour être un grand peintre.,4030,99.6,35.8,0.0,21.5,4.6,,71.39
305,J'ai utilisé des cartes lors de mon voyage.,1178,99.7,37.7,0.0,22.6,2.9,,71.38
306,J'ignore pourquoi nous devons nous arrêter.,1337,99.4,36.6,0.0,21.9,3.3,,71.38
307,Nous n'avons aucune idée d'où il se trouve.,714,99.9,38.3,0.0,23.0,2.7,,71.38
308,Parmi les invités il y avait deux étrangères.,3204,99.6,38.6,0.0,23.2,1.5,,71.38
309,La prochaine réunion aura lieu le dix juin.,4994,99.7,37.5,0.0,22.5,3.1,,71.38
310,Ça s'est produit à onze heures et quart.,5799,99.5,36.2,0.0,21.7,4.0,,71.38
311,Les visiteurs étaient peu nombreux au musée.,5857,99.5,38.4,0.0,23.1,1.7,,71.37
312,C'est le secrétaire particulier du patron.,5631,99.7,37.2,0.0,22.3,3.3,,71.37
313,J'avais envie de lire le roman policier.,989,99.6,35.8,0.0,21.5,4.6,,71.37
314,Les enfants sont la richesse des pauvres.,4086,99.5,36.6,0.0,22.0,3.6,,71.37
315,Il dit n'avoir aucun souvenir de la soirée.,1348,99.8,37.7,0.0,22.6,3.1,,71.37
316,Je suis profondément intéressé par l'art.,3126,99.4,36.6,0.0,22.0,3.3,,71.37
317,Je voudrais visiter l'Angleterre un jour.,2354,99.4,36.6,0.0,22.0,3.3,,71.37
318,Je connais l'endroit idéal pour notre fête.,5805,99.6,37.5,0.0,22.5,2.9,,71.37
319,S'il te plaît ajoute mon nom à la liste.,3012,99.7,36.9,0.0,22.1,3.8,,71.37
320,Si seulement je connaissais son adresse.,485,99.4,36.9,0.0,22.1,3.1,,71.37
321,La guerre les a privées de leur bonheur.,3978,99.6,35.8,0.0,21.5,4.6,,71.36
322,J'aimerais parler avec l'un de vos invités.,260,99.7,37.7,0.0,22.6,2.9,,71.36
323,De nombreux romans ont été écrits par lui.,308,99.3,36.9,0.0,22.2,2.9,,71.36
324,Quelle est la destination de ce bateau ?,29,99.5,35.4,0.0,21.2,5.0,,71.36
325,J'aime tout particulièrement cette scène.,5457,99.8,37.6,0.0,22.5,3.3,,71.36
326,L'occasion se présente rarement deux fois.,4508,99.6,37.2,0.0,22.3,3.3,,71.36
327,Vous avez couvert notre famille de honte.,467,99.5,36.6,0.0,22.0,3.6,,71.36
328,Les étudiants ont accès à la bibliothèque.,2039,99.6,37.2,0.0,22.3,3.3,,71.36
329,Tom est entré dans la pièce sans frapper.,2089,99.1,36.4,0.0,21.8,3.1,,71.36
330,La police sera là d'un instant à l'autre.,355,99.9,37.4,0.0,22.4,3.8,,71.36
331,Cet enfant pense que la Terre est plate.,4760,99.6,35.8,2.0,22.3,3.3,,71.36
332,Elle y a fait référence dans son journal.,1426,99.8,36.4,0.0,21.8,4.6,,71.36
333,Nous sommes en retard sur l'emploi du temps.,545,99.8,38.2,0.0,22.9,2.7,,71.36
334,Il s'est coupé le doigt avec le couteau.,2108,99.3,34.9,0.0,21.0,5.0,,71.36
335,Il a fait bon usage de cette information.,1800,99.8,36.4,0.0,21.8,4.6,,71.36
336,"En fin de compte, mon plan a été retenu.",1218,99.6,35.7,3.0,22.6,2.9,,71.35
337,Il est capable d'oublier le nom des gens.,3437,99.8,36.7,0.0,22.0,4.3,,71.35
338,La perte se monte à un million de dollars.,4269,99.5,37.2,0.0,22.3,3.1,,71.35
339,Tu l'as fait au vu et au su du personnel.,656,99.8,37.0,0.0,22.2,4.0,,71.35
340,Le lac est ici à sa plus grande profondeur.,1318,99.7,37.7,0.0,22.6,2.9,,71.35
341,J'ignore pourquoi il est tant en colère.,74,99.6,35.8,0.0,21.5,4.6,,71.35
342,Mon meilleur ami est à Rome en ce moment.,596,99.8,36.7,0.0,22.0,4.3,,71.35
343,On dirait que l'hiver est là pour rester.,2427,99.8,36.7,2.0,22.8,2.9,,71.35
344,"Ferme doucement la porte, s'il te plaît.",5898,99.4,35.3,3.0,22.4,2.9,,71.35
345,Cette musique m'a tiré les larmes des yeux.,2459,99.6,37.7,0.0,22.6,2.7,,71.35
346,Ils étaient passés l'un à côté de l'autre.,3046,99.7,36.6,0.0,21.9,4.3,,71.35
347,Il a joué un rôle clé dans le mouvement.,3765,99.7,36.2,0.0,21.7,4.6,,71.34
348,Elle s'inquiète pour la santé de sa mère.,4585,99.8,36.7,0.0,22.0,4.3,,71.34
349,Nous voulons atteindre un public plus large.,5104,99.4,38.4,0.0,23.1,1.7,,71.34
350,Je place mon destin entre tes belles mains.,2552,99.5,37.5,0.0,22.5,2.9,,71.34
351,Le soldat blessé pouvait à peine marcher.,3695,99.2,36.6,0.0,22.0,3.1,,71.34
352,Tu dois expliquer la raison de ton absence.,919,99.7,37.5,0.0,22.5,3.3,,71.34
353,Ce téléphone portable est vraiment cher.,619,99.6,36.9,0.0,22.1,3.6,,71.34
354,Son histoire fut publiée dans un magazine.,5199,99.5,37.2,0.0,22.3,3.1,,71.34
355,Tout le monde mérite une seconde chance.,1796,99.8,36.0,0.0,21.6,5.0,,71.33
356,Il n'a jamais voulu aider ses camarades.,2004,99.5,35.8,0.0,21.5,4.6,,71.33
357,Je suis désolé si mes paroles t'ont blessé.,5538,99.6,37.7,0.0,22.6,2.9,,71.33
358,Je ne sais jouer que cette unique chanson.,523,99.8,36.9,2.0,23.0,2.7,,71.33
359,J'aime beaucoup la nourriture française.,4920,99.7,36.9,0.0,22.1,4.0,,71.33
360,J'ai commis quelques erreurs à l'examen.,4005,99.5,35.8,0.0,21.5,4.6,,71.33
361,Rien de tel que de disparaître avec classe.,2190,99.6,36.3,2.0,22.6,3.1,,71.33
362,Sa conduite a déçu beaucoup de ses amis.,3500,99.5,35.8,0.0,21.5,4.6,,71.33
363,Il cherche actuellement un nouveau poste.,1806,99.7,37.6,0.0,22.5,3.3,,71.33
364,Il est le conseiller le plus proche du roi.,1620,99.8,36.5,0.0,21.9,4.6,,71.33
365,Mieux vaut être aveugle que de voir cela.,2539,99.6,36.4,2.0,22.6,2.9,,71.32
366,Chaque personne a payé sept mille dollars.,1455,99.4,37.2,0.0,22.3,3.1,,71.32
367,Le petit bateau était à la merci du vent.,371,99.7,36.7,0.0,22.0,4.3,,71.32
368,Aucun de ses conseils n'a été très utile.,461,99.7,36.7,0.0,22.0,4.3,,71.32
369,Elle n'est plus en prise avec la réalité.,1047,99.9,36.7,0.0,22.0,4.6,,71.32
370,Il y avait divers objets dans la chambre.,4074,99.7,36.4,0.0,21.8,4.6,,71.32
371,Nous avons joué selon les nouvelles règles.,1917,99.7,37.8,0.0,22.7,3.1,,71.32
372,Il est certain que mes amis me manquent.,2782,99.5,35.8,2.0,22.3,3.3,,71.32
373,Elle parle toujours le sourire aux lèvres.,4860,99.6,37.2,0.0,22.3,3.3,,71.32
374,Tu n'as aucune expérience de la conduite.,588,99.7,36.4,0.0,21.8,4.6,,71.32
375,"S'il te plait, explique comment s'y rendre.",3534,99.7,36.0,3.0,22.8,2.9,,71.32
376,Et chacun a la possibilité de contribuer.,3359,99.4,36.6,0.0,22.0,3.6,,71.31
377,Un marin est la plupart du temps à la mer.,1471,99.7,36.6,0.0,21.9,4.3,,71.31
378,Tu dois terminer ce travail avant le délai.,3760,99.5,37.5,0.0,22.5,2.9,,71.31
379,J'ai juste proposé une nouvelle version.,5370,99.7,36.0,0.0,21.6,5.0,,71.31
380,J'ai pris parti pour eux dans la discussion.,874,99.8,38.2,0.0,22.9,2.9,,71.31
381,Mon dernier mari était vraiment stupide.,316,99.4,36.9,0.0,22.1,3.3,,71.31
382,Il connait ce sujet sur le bout des doigts.,1194,99.6,37.7,0.0,22.6,2.9,,71.31
383,On ne vend pas d'alcool dans ce magasin.,2912,99.5,36.2,0.0,21.7,4.3,,71.31
384,C'est plus récent que vous ne le pensez.,4125,99.6,36.2,2.0,22.5,3.1,,71.31
385,Ses yeux étaient rouges à force de pleurer.,4230,99.5,37.5,0.0,22.5,2.9,,71.31
386,J'ai l'impression d'avoir perdu mes clés.,3652,99.7,36.7,0.0,22.0,4.3,,71.31
387,Les amis trouvent toujours une solution.,1883,99.7,36.9,0.0,22.1,4.0,,71.31
388,Vous avez clairement expliqué vos idées.,3587,99.4,36.9,0.0,22.1,3.3,,71.31
389,Il a les capacités pour faire ce travail.,1252,99.7,36.4,0.0,21.8,4.6,,71.30
390,Ça ne va pas te tuer de sauter un repas.,71,99.6,36.9,0.0,22.1,3.8,,71.30
391,Nous sommes par hasard nés le même jour.,2553,99.4,35.8,0.0,21.5,4.6,,71.30
392,Cette fleur est plus belle que cette rose.,4072,99.6,35.7,2.0,22.2,3.6,,71.30
393,Elle lui a montré une photo de son lycée.,1635,99.7,36.7,0.0,22.0,4.3,,71.30
394,Les deux familles vivent sous le même toit.,5549,99.4,37.5,0.0,22.5,2.9,,71.30
395,Cette société a vendu des produits dangereux.,3378,99.6,39.0,0.0,23.4,1.5,,71.30
396,Le facteur a laissé une lettre pour elle.,49,99.6,36.4,0.0,21.8,4.3,,71.30
397,Choisis un bon restaurant où aller manger.,4804,99.4,37.2,0.0,22.3,3.1,,71.30
398,Je veux louer cette chambre à un étudiant.,1852,99.4,36.9,0.0,22.2,3.3,,71.30
399,Elle m'a invité à sa fête d'anniversaire.,1144,99.7,36.7,0.0,22.0,4.3,,71.30
400,"Allez, les mecs ! Ce n'est plus marrant.",4911,99.6,34.2,3.0,21.7,4.6,,71.30
401,Arrête de parler quand le professeur entre.,4023,99.8,37.8,0.0,22.7,3.3,,71.30
402,Ce bâtiment était auparavant un hôpital.,5542,99.5,36.9,0.0,22.1,3.6,,71.29
403,Son long cou ressemble à celui d'un cheval.,3933,99.5,37.7,0.0,22.6,2.9,,71.29
404,Ce livre nous sera d'une grande utilité.,4439,99.6,35.8,0.0,21.5,5.0,,71.29
405,Je suis sûr que Bob va réussir l'examen.,2502,99.4,36.2,2.0,22.5,2.9,,71.29
406,Elle nous a préparé un merveilleux repas.,4732,99.1,36.6,0.0,22.0,3.1,,71.29
407,Maman est en train de préparer le dîner.,256,99.4,35.8,0.0,21.5,4.6,,71.29
408,Ils ne comprennent pas du tout l'anglais.,3427,99.7,36.4,0.0,21.8,4.6,,71.29
409,Elles ont fixé la date et du lieu du mariage.,3803,99.7,38.0,0.0,22.8,2.9,,71.29
410,Elle a peu de connaissances en physique.,1717,99.7,36.0,0.0,21.6,5.0,,71.29
411,Veuillez laisser entrer un peu d'air frais.,5484,99.4,37.5,0.0,22.5,2.9,,71.29
412,Vous devez descendre à la prochaine gare.,357,99.2,36.6,0.0,22.0,3.3,,71.29
413,Arrête de fumer si tu veux vivre longtemps.,4193,99.5,37.5,0.0,22.5,3.1,,71.29
414,J'aurais pu vous rencontrer à l'aéroport.,937,99.7,36.4,0.0,21.8,4.6,,71.29
415,Vos chaussures ne vont pas avec ce costume.,315,99.4,37.5,0.0,22.5,2.9,,71.29
416,La perte s'élève à un million de dollars.,5552,99.5,36.7,0.0,22.0,4.0,,71.29
417,Ne t'inquiète pas d'une chose aussi bête.,1354,99.7,36.7,0.0,22.0,4.3,,71.29
418,Il est parti pour rester avec son cousin.,3178,99.7,36.4,0.0,21.8,4.6,,71.29
419,Il a des difficultés à se rappeler les noms.,1782,99.7,38.2,0.0,22.9,2.7,,71.28
420,Seuls les morts ont vu la fin de la guerre.,1157,99.8,37.1,0.0,22.2,4.3,,71.28
421,Il a reçu une bonne éducation en Angleterre.,4354,99.8,38.1,0.0,22.8,3.1,,71.28
422,Je souhaite étudier la peinture à Paris.,2017,99.5,36.0,0.0,21.6,4.6,,71.28
423,Elle a eu un nouveau lecteur de CD hier.,4832,99.4,36.2,0.0,21.7,4.3,,71.28
424,Elle aurait voulu être née vingt ans plus tôt.,807,99.6,39.3,0.0,23.6,1.4,,71.28
425,Son travail est en dessous de la moyenne.,2532,99.8,36.4,0.0,21.8,5.0,,71.28
426,Il a pris un nouveau lecteur de CD hier.,4844,99.4,36.2,0.0,21.7,4.3,,71.28
427,Tu n'as pas nécessairement besoin d'y aller.,389,99.7,38.2,0.0,22.9,2.9,,71.28
428,Mon ami a été arrêté pour excès de vitesse.,4958,99.5,37.7,0.0,22.6,2.9,,71.27
429,Je n'aime pas ton goût pour les couleurs.,2704,99.8,36.7,0.0,22.0,4.6,,71.27
430,Ton travail est en dessous de la moyenne.,2613,99.8,36.4,0.0,21.8,5.0,,71.27
431,Elles furent responsables de l'accident.,5122,99.4,36.9,0.0,22.1,3.6,,71.27
432,John a pris beaucoup de poids récemment.,2749,99.6,36.0,0.0,21.6,5.0,,71.27
433,Ma mère oublie constamment le nom des gens.,5272,99.5,37.5,0.0,22.5,3.1,,71.27
434,Tom est sorti pour prendre un bol d'air.,4883,99.4,36.2,0.0,21.7,4.3,,71.27
435,Le seul accès au village est par la rivière.,1592,99.7,38.2,0.0,22.9,2.9,,71.27
436,Tom n'était pas d'humeur à parler à Marie.,1912,99.6,36.6,0.0,21.9,4.3,,71.27
437,Le Japon doit maintenant reprendre ce rôle.,3529,99.6,37.8,0.0,22.7,3.1,,71.27
438,La vie n'est pas un long fleuve tranquille.,2325,99.6,37.7,0.0,22.6,3.1,,71.27
439,J'ai peur rien qu'en passant près de lui.,3835,99.8,37.4,2.0,23.2,2.7,,71.27
440,Le comité est composé de quinze personnes.,5317,99.4,37.2,0.0,22.3,3.3,,71.27
441,Nous avons créé la vie à notre propre image.,3492,99.8,38.2,0.0,22.9,3.1,,71.27
442,Vous pouvez payer votre commande en avance.,3793,99.6,37.8,0.0,22.7,3.1,,71.26
443,Mais nous n'avons vraiment rien en commun.,2279,99.9,36.9,0.0,22.2,4.6,,71.26
444,La maladie l'a forcé à abandonner l'école.,3972,99.4,36.0,0.0,21.6,4.6,,71.26
445,Je préfère un hôtel proche de l'aéroport.,1187,99.6,36.4,0.0,21.8,4.6,,71.26
446,Une vie sans amour n'a absolument aucun sens.,626,99.8,38.8,0.0,23.2,2.7,,71.26
447,Tu devrais juste porter des vêtements d'été.,814,99.6,38.1,0.0,22.8,2.9,,71.25
448,Combien de temps ont ils vécu en Angleterre?,1674,99.7,38.1,0.0,22.8,3.1,,71.25
449,Le japonais est notre langue maternelle.,4501,99.2,36.9,0.0,22.1,3.3,,71.25
450,Notre langue maternelle est le japonais.,4502,99.2,36.9,0.0,22.1,3.3,,71.25
451,Ce manuel scolaire est trop dur pour moi.,5570,99.6,36.4,0.0,21.8,4.6,,71.25
452,Le docteur n'est pas disponible maintenant.,1932,99.7,37.8,0.0,22.7,3.3,,71.25
453,Elle a de longs bras et de longues jambes.,4171,99.4,36.0,0.0,21.6,4.6,,71.25
454,Finir le travail pour mardi sera du gâteau.,5728,99.4,37.5,0.0,22.5,3.1,,71.25
455,J'aimerais voir la voiture avant de la louer.,1625,99.5,37.5,0.0,22.5,3.3,,71.25
456,Je comprends que le musée soit fermé le lundi.,213,99.6,38.0,2.0,23.6,1.5,,71.24
457,Elle a rendu très bien la chanson d'amour.,1789,99.8,37.2,0.0,22.3,4.3,,71.24
458,Il sera parti d'ici au moment où tu reviens.,1855,99.8,38.8,0.0,23.3,2.5,,71.24
459,Les poissons sont des animaux à sang froid.,977,99.5,37.5,0.0,22.5,3.3,,71.24
460,Elles étaient membres de la classe moyenne.,2939,99.8,37.8,0.0,22.7,3.6,,71.24
461,Je sais chanter cette chanson sans le texte.,272,99.6,38.1,0.0,22.8,2.9,,71.24
462,On devrait garder cette leçon à l'esprit.,3862,99.6,36.4,0.0,21.8,4.6,,71.24
463,Il est à l'aise dans toutes les sciences.,5050,99.7,36.7,0.0,22.0,4.6,,71.24
464,Il nous a montré comment monter à cheval.,1013,99.6,36.4,0.0,21.8,4.6,,71.24
465,Ils n'avaient aucune raison d'être en colère.,1668,99.8,38.8,0.0,23.2,2.7,,71.24
466,Il ne manque pas de sujets de conversation.,3267,99.7,36.3,0.0,21.8,5.0,,71.24
467,J'ai travaillé dimanche alors j'ai eu mon lundi.,144,99.7,38.2,0.0,22.9,3.1,,71.24
468,Elles l'ont fait au vu et au su du personnel.,2649,99.8,38.8,0.0,23.3,2.7,,71.24
469,Nous sommes responsables en cas de dégâts.,5079,99.4,37.2,0.0,22.3,3.3,,71.24
470,Je me rappelle lui avoir donné l'information.,1663,99.8,38.6,0.0,23.2,2.9,,71.24
471,Le début de l'histoire était intéressant.,1495,99.8,36.6,0.0,22.0,5.0,,71.24
472,J'ai trouvé son chat dans une pièce vide.,1870,99.7,36.7,0.0,22.0,4.6,,71.23
473,Ils avaient une bonne maîtrise du français.,4313,99.7,37.8,0.0,22.7,3.3,,71.23
474,Tom aime les longs cheveux noirs de Marie.,3497,99.2,36.9,0.0,22.2,3.3,,71.23
475,On voit la même chose sur le terrain de jeu.,369,99.9,38.8,0.0,23.3,2.9,,71.23
476,Mes pieds sont petits par rapport aux tiens.,3947,99.8,38.1,0.0,22.8,3.3,,71.23
477,Elle a abandonné l'espoir d'être médecin.,4642,99.5,36.4,0.0,21.8,4.6,,71.23
478,Il a l'habitude de réaliser des discours.,384,99.7,36.4,0.0,21.8,5.0,,71.23
479,Ça prend combien d'heures environ en voiture ?,6,99.8,38.6,0.0,23.2,2.9,,71.22
480,"Sur son visage, je vis un joyeux sourire.",5892,99.4,35.8,3.0,22.7,2.9,,71.22
481,C'est un jeune directeur plein de talent.,3864,99.7,36.4,0.0,21.8,5.0,,71.22
482,On lui a donné une montre en or en récompense.,5335,99.6,38.5,0.0,23.1,2.7,,71.22
483,La cause de sa mort reste encore un mystère.,1226,99.7,38.2,0.0,22.9,3.1,,71.22
484,Le seul vrai langage au monde est un baiser.,2179,99.6,38.2,0.0,22.9,2.9,,71.22
485,J'aimerais travailler avec votre entreprise.,436,99.7,39.6,0.0,23.8,1.7,,71.22
486,Tout a commencé par une chaude nuit d'été.,1191,99.6,37.2,0.0,22.3,4.0,,71.22
487,J'essaie de rentrer en contact avec sa sœur.,3944,99.6,38.2,0.0,22.9,2.9,,71.22
488,Le Président fera une déclaration demain.,4085,99.6,37.6,0.0,22.5,3.6,,71.22
489,Tu ne dois pas oublier tes livres d'école.,5889,99.8,37.2,0.0,22.3,4.3,,71.22
490,Les soldats pouvaient maintenant le voir.,2547,99.5,37.6,0.0,22.5,3.3,,71.22
491,"Quoi qu'il arrive, tu dois rester calme.",712,99.8,35.3,5.0,23.2,2.9,,71.21
492,J'ai senti quelque chose toucher mes pieds.,1769,99.3,37.5,0.0,22.5,3.1,,71.21
493,Je cherche le chemin du bout de l'univers.,2643,99.7,37.2,0.0,22.3,4.3,,71.21
494,"T'as vraiment pas l'ombre d'une idée, si ?",5709,99.8,36.9,3.0,23.3,2.7,,71.21
495,Venez donc nous voir quand vous êtes libres.,4648,99.6,38.1,0.0,22.8,3.1,,71.21
496,"Ce qui suit le dimanche, c'est le lundi.",3629,99.8,34.4,6.0,23.0,3.1,,71.21
497,J'essaie de poser mes questions en français.,4872,99.7,38.1,0.0,22.8,3.3,,71.21
498,Elle a un talent naturel pour la musique.,2031,99.7,36.4,0.0,21.8,5.0,,71.21
499,Je viens de recevoir un appel de mon bureau.,979,99.8,37.0,0.0,22.2,4.6,,71.21
500,Je connais cet Allemand avec une longue barbe.,5229,99.4,39.2,0.0,23.5,1.5,,71.20
501,Ce maillot de bain va vraiment bien sur toi.,2512,99.6,38.2,0.0,22.9,2.9,,71.20
502,Vous n'êtes plus en prise avec la réalité.,1465,99.9,37.2,0.0,22.3,4.6,,71.20
503,Cette lettre est la seule clé du mystère.,3050,99.5,36.4,0.0,21.8,4.6,,71.20
504,Quel est la population totale de la France ?,756,99.8,36.3,0.0,21.8,5.5,,71.20
505,Femme qui voyage laisse voyager son coeur.,3379,99.4,37.2,3.0,23.5,1.5,,71.20
506,Londres est la capitale de l'Angleterre.,4753,99.7,36.0,0.0,21.6,5.5,,71.20
507,Il connaît bien l'histoire de l'Angleterre.,2763,99.8,36.3,0.0,21.8,5.5,,71.20
508,Son explication ne tient pas du tout debout.,241,99.5,38.1,0.0,22.8,2.9,,71.20
509,Ma meilleure amie est à Rome en ce moment.,1688,99.7,37.2,0.0,22.3,4.3,,71.20
510,Tom a pour ambition d'aller sur la Lune.,3215,99.4,36.2,0.0,21.7,4.6,,71.20
511,"Nous avons eu un exercice incendie, hier.",5498,99.5,36.0,3.0,22.8,3.1,,71.20
512,Ma moto est tombée en panne sur le chemin.,3273,99.1,37.2,0.0,22.3,2.9,,71.20
513,Ce chapeau rouge correspond bien avec sa robe.,3840,99.4,39.2,0.0,23.5,1.4,,71.20
514,Dix ans sont passés depuis qu'il est mort.,1950,99.7,37.2,2.0,23.1,2.9,,71.20
515,Je te l'ai présentée la semaine dernière.,3201,99.6,36.4,0.0,21.8,5.0,,71.19
516,Ne mélange pas les affaires et le plaisir.,1282,99.7,36.9,0.0,22.2,4.6,,71.19
517,Comment se passent tes études d'anglais ?,5083,99.6,36.0,0.0,21.6,5.5,,71.19
518,Il m'est interdit d'utiliser ce téléphone.,3488,99.7,36.9,0.0,22.2,4.6,,71.19
519,On dit qu'on oublie jamais son premier amour.,5167,99.8,37.5,2.0,23.3,2.9,,71.19
520,Il a suffisamment d'argent pour l'acheter.,5258,99.7,36.9,0.0,22.2,4.6,,71.19
521,On ne croit qu'en ceux qui croient en eux.,816,99.7,36.6,5.0,23.9,1.4,,71.19
522,Le pays en entier était couvert de neige.,2046,99.5,36.4,0.0,21.8,4.6,,71.19
523,"J'ignore quand, mais ça arrivera un jour.",2095,99.4,35.8,3.0,22.7,2.9,,71.19
524,L'habitude de bien manger est essentiel.,5885,99.6,36.0,0.0,21.6,5.5,,71.19
525,La pièce de théâtre a été un immense succès.,4969,99.6,38.2,0.0,22.9,3.1,,71.19
526,Le principal de notre école est un Américain.,2566,99.8,38.6,0.0,23.2,3.1,,71.19
527,Mon téléphone portable ne fonctionne pas.,1223,99.4,37.6,0.0,22.5,3.3,,71.19
528,Elle aura sans doute vécu de meilleurs jours.,2054,99.7,38.6,0.0,23.2,2.9,,71.18
529,Arrête de faire semblant de ne pas comprendre.,4997,99.6,37.9,0.0,22.8,3.3,,71.18
530,Votre nom figure en première place sur ma liste.,1684,99.8,40.3,0.0,24.2,1.3,,71.18
531,Il faut avoir bon goût pour étudier l'art.,842,99.7,37.2,0.0,22.3,4.3,,71.18
532,Il s'est donné corps et âme à son travail.,1416,99.8,37.8,0.0,22.7,4.0,,71.18
533,Mon père s'est arrêté de fumer récemment.,44,99.4,36.4,0.0,21.8,4.6,,71.18
534,Je n'aime pas visiter les grandes villes.,1320,99.6,36.4,0.0,21.8,5.0,,71.18
535,Tout ce que vous pouvez imaginer est réel.,4004,99.6,36.9,2.0,23.0,3.1,,71.18
536,Il nous a donné le signal pour commencer.,3909,99.6,36.4,0.0,21.8,5.0,,71.18
537,Je n'ai pas l'habitude de son caractère.,3929,99.8,36.2,0.0,21.7,5.7,,71.18
538,La science médicale est toujours en marche.,4496,99.5,37.8,0.0,22.7,3.3,,71.18
539,C'était ma première nuit parmi des étrangers.,321,99.8,38.6,0.0,23.2,3.1,,71.18
540,Merci de m'avoir aidé à traverser la rue !,4258,99.4,36.7,0.0,22.0,4.3,,71.18
