rank,sentence,pinyin,pinyin_corrected,pinyin_reason,english,original_order,complexity,frequency,similarity_penalty,similar_to,final_score,removed
220,当然可以,Dāngrán kěyǐ,dāng rán kě yǐ,needs syllable separation: 2 words for 4 chars,Of course.,708,22.3,99.9,0.0,1,73.26,
221,什么意思？,Shénme yìsi?,shén me yì si,needs syllable separation: 2 words for 4 chars,What do you mean?,658,22.3,99.9,0.0,1,73.25,
222,非常喜欢,Fēicháng xǐhuan,fēi cháng xǐ huān,needs syllable separation: 2 words for 4 chars,I like it very much.,906,22.3,99.9,0.0,1,73.25,
223,离开这里,Lí kāi zhèli,lí kāi zhè lǐ,needs syllable separation: 3 words for 4 chars,Leave here.,895,22.3,99.9,0.0,1,73.24,
224,抱歉，先生,"Bàoqiàn, xiānsheng",bào qiàn xiān shēng,needs syllable separation: 2 words for 4 chars,"Sorry, sir.",244,22.3,99.9,0.0,1,73.24,
225,最后一个,Zuì hòu yīgè,zuì hòu yí gè,needs syllable separation: 3 words for 4 chars,The last one.,1718,22.3,99.9,0.0,1,73.24,
226,担心什么？,Dānxīn shénme?,dān xīn shén me,needs syllable separation: 2 words for 4 chars,What are you worried about?,986,22.3,99.9,0.0,1,73.24,
227,过来这里,Guòlái zhèli,guò lái zhè lǐ,needs syllable separation: 2 words for 4 chars,Come here.,903,22.3,99.9,0.0,1,73.24,
228,又怎么样？,Yòu zěn me yàng?,yòu zěn me yàng,needs formatting,So what?,1284,22.3,99.9,0.0,1,73.24,
229,非常抱歉,Fēicháng bàoqiàn,fēi cháng bào qiàn,needs syllable separation: 2 words for 4 chars,I'm very sorry.,253,22.3,99.9,0.0,1,73.23,
230,什么情况,Shénme qíngkuàng,shén me qíng kuàng,needs syllable separation: 2 words for 4 chars,What's going on?,316,22.3,99.9,0.0,1,73.23,
231,什么麻烦？,Shénme máfan?,shén me má fán,needs syllable separation: 2 words for 4 chars,What's the trouble?,332,22.3,99.8,0.0,1,73.21,
232,非常漂亮,Fēicháng piàoliang,fēi cháng piào liàng,needs syllable separation: 2 words for 4 chars,Very beautiful.,940,22.3,99.8,0.0,1,73.20,
233,真是抱歉,Zhēnshi bàoqiàn,zhēnshi bàoqiàn,needs formatting,I'm really sorry.,276,22.3,99.8,0.0,1,73.19,
234,再近一点,Zài jìn yīdiǎn,zài jìn yì diǎn,needs syllable separation: 3 words for 4 chars,A little closer.,1815,22.3,99.8,0.0,1,73.19,
235,害怕什么？,Hàipà shénme?,hài pà shén me,needs syllable separation: 2 words for 4 chars,What are you afraid of?,289,22.3,99.8,0.0,1,73.19,
236,真的没有,Zhēn de méiyǒu,zhēn de méi yǒu,needs syllable separation: 3 words for 4 chars,Really not.,1174,22.3,99.7,0.0,1,73.17,
237,小心一点,Xiǎoxīn yīdiǎn,xiǎo xīn yì diǎn,needs syllable separation: 2 words for 4 chars,Be careful.,268,22.3,99.7,0.0,1,73.16,
238,欢迎回家,Huānyíng huí jiā,huān yíng huí jiā,needs syllable separation: 3 words for 4 chars,Welcome home.,1940,22.3,99.7,0.0,1,73.15,
239,真是奇怪,Zhēn shì qíguài,zhēn shì qí guài,needs syllable separation: 3 words for 4 chars,That's strange.,933,22.3,99.6,0.0,1,73.12,
240,小心后面,Xiǎoxīn hòumiàn,xiǎo xīn hòu miàn,needs syllable separation: 2 words for 4 chars,Watch out behind you!,437,22.3,99.5,0.0,1,73.06,
241,和我,Hé wǒ,hé wǒ,needs formatting,With me.,819,13.2,100.0,16.7,31,72.71,
242,我也,Wǒ yě,wǒ yě,needs formatting,Me too.,585,13.2,100.0,16.7,31,72.71,
243,还我,Hái wǒ,hái wǒ,needs formatting,Give it back!,156,13.2,100.0,16.7,31,72.71,
244,让我,Ràng wǒ,ràng wǒ,needs formatting,Let me.,608,13.2,100.0,16.7,31,72.71,
245,我做,Wǒ zuò,wǒ zuò,needs formatting,I'll do it.,514,13.2,100.0,16.7,31,72.71,
246,我得,Wǒ děi,wǒ děi,needs formatting,I have to.,925,13.2,100.0,16.7,31,72.71,
247,我呢？,Wǒ ne?,wǒ ne,needs formatting,What about me?,532,13.2,100.0,16.7,31,72.70,
248,做吧,Zuò ba,zuò ba,needs formatting,Do it.,511,13.2,100.0,16.7,39,72.70,
249,他呢？,Tā ne?,tā ne,needs formatting,What about him?,533,13.2,100.0,16.7,45,72.70,
250,我走,Wǒ zǒu,wǒ zǒu,needs formatting,I'm leaving.,510,13.2,100.0,16.7,31,72.70,
251,上吧,Shàng ba,shàng ba,needs formatting,Go ahead.,702,13.2,100.0,16.7,46,72.70,
252,我跟,Wǒ gēn,wǒ gēn,needs formatting,I and...,750,13.2,100.0,16.7,31,72.70,
253,好，走,"Hǎo, zǒu",hǎo zǒu,needs formatting,"Okay, go.",506,13.2,100.0,16.7,41,72.70,
254,听好,Tīng hǎo,tīng hǎo,needs formatting,Listen up!,587,13.2,100.0,16.7,41,72.70,
255,走吧,Zǒu ba,zǒu ba,needs formatting,Let's go.,507,13.2,100.0,16.7,46,72.70,
256,找我？,Zhǎo wǒ?,zhǎo wǒ,needs formatting,Looking for me?,872,13.2,100.0,16.7,31,72.70,
257,就像,Jiù xiàng,jiù xiàng,needs formatting,Just like.,800,13.2,100.0,16.7,35,72.70,
258,而我,Ér wǒ,ér wǒ,needs formatting,And I.,854,13.2,100.0,16.7,31,72.69,
259,快上！,Kuài shàng!,kuài shàng,needs formatting,Get in!,692,13.2,100.0,16.7,51,72.69,
260,我叫,Wǒ jiào,wǒ jiào,needs formatting,My name is.,806,13.2,99.9,16.7,31,72.69,
261,等我,Děng wǒ,děng wǒ,needs formatting,Wait for me.,589,13.2,99.9,16.7,31,72.69,
262,我爱,Wǒ ài,wǒ ài,needs formatting,I love.,578,13.2,99.9,16.7,31,72.69,
263,快走,Kuài zǒu,kuài zǒu,needs formatting,Go quickly!,509,13.2,99.9,16.7,49,72.69,
264,等会,Děng huì,děng huì,needs formatting,Wait a minute.,592,13.2,99.9,16.7,32,72.69,
265,问我,Wèn wǒ,wèn wǒ,needs formatting,Ask me.,845,13.2,99.9,16.7,31,72.68,
266,还行,Hái xíng,hái xíng,needs formatting,It's okay.,764,13.2,99.9,16.7,37,72.68,
267,钱呢？,Qián ne?,qián ne,needs formatting,Where's the money?,189,13.2,99.9,16.7,45,72.68,
268,问他,Wèn tā,wèn tā,needs formatting,Ask him.,846,13.2,99.9,16.7,48,72.67,
269,等下,Děng xià,děng xià,needs formatting,Wait a minute.,591,13.2,99.9,16.7,69,72.67,
270,问吧,Wèn ba,wèn ba,needs formatting,Ask.,844,13.2,99.9,16.7,46,72.67,
271,坐好,Zuò hǎo,zuò hǎo,needs formatting,Sit properly.,515,13.2,99.9,16.7,41,72.66,
272,喝吧,Hē ba,hē ba,needs formatting,Drink up.,858,13.2,99.9,16.7,46,72.66,
273,什么为什么？,Shénme wèishénme?,shén me wèi shén me,needs syllable separation: 2 words for 5 chars,What? Why?,182,24.4,100.0,0.0,1,72.65,
274,我呀,Wǒ ya,wǒ ya,needs formatting,Me.,620,13.2,99.9,16.7,31,72.65,
275,看呀,Kàn ya,kàn ya,needs formatting,Look!,625,13.2,99.8,16.7,78,72.64,
276,走呀,Zǒu ya,zǒu ya,needs formatting,Go!,621,13.2,99.8,16.7,49,72.64,
277,快呀,Kuài ya,kuài ya,needs formatting,Hurry up!,173,13.2,99.8,16.7,63,72.63,
278,我懂,Wǒ dǒng,wǒ dǒng,needs formatting,I understand.,843,13.2,99.8,16.7,31,72.62,
279,很久,Hěn jiǔ,hěn jiǔ,needs formatting,A long time.,829,13.2,99.8,16.7,44,72.62,
280,往下！,Wǎng xià!,wǎng xià,needs formatting,Down!,361,13.2,99.7,16.7,85,72.59,
281,这个是什么？,Zhège shì shénme?,zhè ge shì shén me,needs syllable separation: 3 words for 5 chars,What is this?,1345,24.8,100.0,0.0,1,72.56,
282,什么都没有,Shénme dōu méiyǒu,shén me dōu méi yǒu,needs syllable separation: 3 words for 5 chars,There's nothing.,1260,24.8,100.0,0.0,1,72.56,
283,没有人知道,Méiyǒu rén zhīdào,méi yǒu rén zhī dào,needs syllable separation: 3 words for 5 chars,No one knows.,1211,24.8,100.0,0.0,1,72.56,
284,一个都没有,Yīgè dōu méiyǒu,yí gè dōu méi yǒu,needs syllable separation: 3 words for 5 chars,There isn't a single one.,703,24.8,100.0,0.0,1,72.56,
285,是什么东西？,Shì shénme dōngxi?,shì shén me dōng xī,needs syllable separation: 3 words for 5 chars,What is it?,1817,24.8,100.0,0.0,1,72.56,
286,是什么意思？,Shì shénme yìsi?,shì shén me yì si,needs syllable separation: 3 words for 5 chars,What does it mean?,1365,24.8,99.9,0.0,1,72.54,
287,大家都知道,Dàjiā dōu zhīdào,dà jiā dōu zhī dào,needs syllable separation: 3 words for 5 chars,Everyone knows.,1873,24.8,99.9,0.0,1,72.54,
288,到底是什么？,Dàodǐ shì shénme?,dào dǐ shì shén me,needs syllable separation: 3 words for 5 chars,What is it?,1888,24.8,99.9,0.0,1,72.53,
289,当然是真的,Dāngrán shì zhēn de,dāng rán shì zhēn de,needs syllable separation: 4 words for 5 chars,Of course it's true.,2235,24.8,99.8,0.0,1,72.47,
290,说话小心点,Shuōhuà xiǎoxīn diǎn,shuō huà xiǎo xīn diǎn,needs syllable separation: 3 words for 5 chars,Watch your mouth.,980,24.8,99.8,0.0,1,72.45,
291,可怜的孩子,Kělián de háizi,kě lián de hái zi,needs syllable separation: 3 words for 5 chars,Poor child.,1005,24.8,99.7,0.0,1,72.44,
292,会好的,Huì hǎo de,huì hǎo de,needs formatting,It'll be okay.,1071,17.2,100.0,12.5,32,72.32,
293,那是我,Nà shì wǒ,nà shì wǒ,needs formatting,That's me.,1056,17.2,100.0,12.5,31,72.32,
294,他在那,Tā zài nà,tā zài nà,needs formatting,He's over there.,1054,17.2,100.0,12.5,35,72.32,
295,她好吗？,Tā hǎo ma?,tā hǎo ma,needs formatting,Is she okay?,543,17.2,100.0,12.5,32,72.32,
296,看我的,Kàn wǒ de,kàn wǒ de,needs formatting,Watch me!,1030,17.2,100.0,12.5,31,72.32,
297,那很好,Nà hěn hǎo,nà hěn hǎo,needs formatting,That's very good.,1053,17.2,100.0,12.5,35,72.32,
298,都很好,Dōu hěn hǎo,dōu hěn hǎo,needs formatting,Everything is good.,1257,17.2,100.0,12.5,41,72.32,
299,还在吗？,Hái zài ma?,hái zài ma,needs formatting,Still there?,1120,17.2,100.0,12.5,32,72.32,
300,那也是,Nà yě shì,nà yě shì,needs formatting,That's also true.,1240,17.2,100.0,12.5,35,72.32,
301,听我的,Tīng wǒ de,tīng wǒ de,needs formatting,Listen to me.,1246,17.2,100.0,12.5,31,72.31,
302,我在听,Wǒ zài tīng,wǒ zài tīng,needs formatting,I'm listening.,1252,17.2,100.0,12.5,31,72.31,
303,想看吗？,Xiǎng kàn ma?,xiǎng kàn ma,needs formatting,Want to see?,1020,17.2,100.0,12.5,32,72.31,
304,让他走,Ràng tā zǒu,ràng tā zǒu,needs formatting,Let him go.,1288,17.2,100.0,12.5,38,72.31,
305,又是我,Yòu shì wǒ,yòu shì wǒ,needs formatting,It's me again.,1594,17.2,100.0,12.5,31,72.31,
306,又是他,Yòu shì tā,yòu shì tā,needs formatting,It's him again.,724,17.2,100.0,12.5,48,72.31,
307,我的钱,Wǒ de qián,wǒ de qián,needs formatting,My money.,1456,17.2,100.0,12.5,31,72.30,
308,有多大？,Yǒu duō dà?,yǒu duō dà,needs formatting,How big is it?,1615,17.2,99.9,12.5,58,72.30,
309,带他走,Dài tā zǒu,dài tā zǒu,needs formatting,Take him away.,1806,17.2,99.9,12.5,48,72.30,
310,什么怎么样？,Shénme zěnmeyàng?,shén me zěn me yàng,needs syllable separation: 2 words for 5 chars,How's what?,747,25.7,99.9,0.0,1,72.26,
311,我的脸！,Wǒ de liǎn!,wǒ de liǎn,needs formatting,My face!,1027,17.2,99.8,12.5,31,72.24,
312,我的包！,Wǒ de bāo!,wǒ de bāo,needs formatting,My bag!,1039,17.2,99.8,12.5,31,72.21,
313,我们的,Wǒmen de,wǒ men de,needs syllable separation: 2 words for 3 chars,Ours.,521,17.8,100.0,12.5,31,72.17,
314,他会的,Tā huì de,tā huì de,needs formatting,He will.,1061,17.8,100.0,12.5,32,72.17,
315,我们是,Wǒmen shì,wǒ men shì,needs syllable separation: 2 words for 3 chars,We are...,517,17.8,100.0,12.5,31,72.17,
316,是我们,Wǒmen shì wǒmen,wǒmen shì wǒmen,needs formatting,It's us.,1102,17.8,100.0,12.5,31,72.17,
317,我们有,Wǒmen yǒu,wǒ men yǒu,needs syllable separation: 2 words for 3 chars,We have.,516,17.8,100.0,12.5,31,72.17,
318,好什么？,Hǎo shénme?,hǎo shén me,needs syllable separation: 2 words for 3 chars,Good what?,138,17.8,100.0,12.5,41,72.17,
319,还好吗？,Hái hǎo ma?,hái hǎo ma,needs formatting,How are you?,1117,17.8,100.0,12.5,32,72.17,
320,那好吧,Nà hǎo ba,nà hǎo ba,needs formatting,Then okay.,1051,17.8,100.0,12.5,35,72.17,
321,还好吧？,Hái hǎo ba?,hái hǎo ba,needs formatting,It's okay?,1125,17.8,100.0,12.5,37,72.17,
322,我没有,Wǒ méiyǒu,wǒ méi yǒu,needs syllable separation: 2 words for 3 chars,I don't have.,555,17.8,100.0,12.5,31,72.17,
323,他没有,Tā méiyǒu,tā méi yǒu,needs syllable separation: 2 words for 3 chars,He didn't.,558,17.8,100.0,12.5,48,72.16,
324,就一个,Jiù yīgè,jiù yí gè,needs syllable separation: 2 words for 3 chars,Just one.,770,17.8,100.0,12.5,35,72.16,
325,做什么？,Zuò shénme?,zuò shén me,needs syllable separation: 2 words for 3 chars,What are you doing?,513,17.8,100.0,12.5,39,72.16,
326,我可以,Wǒ kě yǐ,wǒ kě yǐ,needs formatting,I can.,1673,17.8,100.0,12.5,31,72.16,
327,就这个,Jiù zhè ge,jiù zhè ge,needs formatting,This one.,1286,17.8,100.0,12.5,35,72.16,
328,这个吗？,Zhège ma?,zhè ge ma,needs syllable separation: 2 words for 3 chars,This one?,644,17.8,100.0,12.5,32,72.16,
329,怎么会,Zěnme huì,zěn me huì,needs syllable separation: 2 words for 3 chars,How could this be?,152,17.8,100.0,12.5,32,72.16,
330,现在吗？,Xiànzài ma?,xiàn zài ma,needs syllable separation: 2 words for 3 chars,Now?,637,17.8,100.0,12.5,32,72.16,
331,可以吗？,Kěyǐ ma?,kě yǐ ma,needs syllable separation: 2 words for 3 chars,Is it okay?,705,17.8,100.0,12.5,32,72.16,
332,没有吧,Méiyǒu ba,méi yǒu ba,needs syllable separation: 2 words for 3 chars,"No, right?",551,17.8,100.0,12.5,46,72.16,
333,告诉我,Gàosù wǒ,gào sù wǒ,needs syllable separation: 2 words for 3 chars,Tell me.,722,17.8,100.0,12.5,31,72.16,
334,因为我,Yīnwèi wǒ,yīn wèi wǒ,needs syllable separation: 2 words for 3 chars,Because of me.,319,17.8,100.0,12.5,31,72.16,
335,就一次,Jiù yī cì,jiù yī cì,needs formatting,Just once.,1774,17.8,100.0,12.5,35,72.16,
336,什么呢？,Shénme ne?,shén me ne,needs syllable separation: 2 words for 3 chars,What is it?,531,17.8,100.0,12.5,45,72.16,
337,可以吧,Kěyǐ ba,kě yǐ ba,needs syllable separation: 2 words for 3 chars,Okay?,706,17.8,100.0,12.5,46,72.16,
338,在这里,Zài zhèli,zài zhè lǐ,needs syllable separation: 2 words for 3 chars,Here.,766,17.8,100.0,12.5,76,72.16,
339,还没有,Hái méiyǒu,hái méi yǒu,needs syllable separation: 2 words for 3 chars,Not yet.,553,17.8,100.0,12.5,37,72.16,
340,就这里,Jiù zhèli,jiù zhè lǐ,needs syllable separation: 2 words for 3 chars,Right here.,768,17.8,100.0,12.5,35,72.16,
341,这里吗？,Zhè lǐ ma?,zhè lǐ ma,needs formatting,Here?,1437,17.8,100.0,12.5,32,72.16,
342,快点吧,Kuài diǎn ba,kuài diǎn ba,needs formatting,Hurry up!,584,17.8,100.0,12.5,46,72.16,
343,还可以,Hái kěyǐ,hái kě yǐ,needs syllable separation: 2 words for 3 chars,It's okay; Not bad.,709,17.8,100.0,12.5,37,72.16,
344,怎么做？,Zěnme zuò?,zěn me zuò,needs syllable separation: 2 words for 3 chars,How to do it?,512,17.8,100.0,12.5,39,72.16,
345,我喜欢,Wǒ xǐhuan,wǒ xǐ huān,needs syllable separation: 2 words for 3 chars,I like it.,756,17.8,100.0,12.5,31,72.16,
346,我能行,Wǒ néng xíng,wǒ néng xíng,needs formatting,I can do it.,1528,17.8,100.0,12.5,31,72.16,
347,问得好,Wèn de hǎo,wèn de hǎo,needs formatting,Good question.,1663,17.8,100.0,12.5,41,72.16,
348,我需要,Wǒ xūyào,wǒ xū yào,needs syllable separation: 2 words for 3 chars,I need.,841,17.8,100.0,12.5,31,72.15,
349,看这个,Kàn zhège,kàn zhè ge,needs syllable separation: 2 words for 3 chars,Look at this.,645,17.8,100.0,12.5,78,72.15,
350,像什么？,Xiàng shénme?,xiàng shén me,needs syllable separation: 2 words for 3 chars,What does it look like?,802,17.8,100.0,12.5,61,72.15,
351,那时候,Nà shí hòu,nà shí hòu,needs formatting,At that time.,1823,17.8,100.0,12.5,35,72.15,
352,喜欢吗？,Xǐhuan ma?,xǐ huān ma,needs syllable separation: 2 words for 3 chars,Do you like it?,757,17.8,100.0,12.5,32,72.15,
353,找什么？,Zhǎo shénme?,zhǎo shén me,needs syllable separation: 2 words for 3 chars,Looking for something?,873,17.8,100.0,12.5,60,72.15,
354,那个是,Nàge shì,nà ge shì,needs syllable separation: 2 words for 3 chars,That is.,992,17.8,100.0,12.5,35,72.15,
355,能行吗？,Néng xíng ma?,néng xíng ma,needs formatting,Is it possible?,1556,17.8,100.0,12.5,32,72.15,
356,这个呢？,Zhège ne?,zhè ge ne,needs syllable separation: 2 words for 3 chars,What about this one?,643,17.8,100.0,12.5,45,72.15,
357,现在呢？,Xiànzài ne?,xiàn zài ne,needs syllable separation: 2 words for 3 chars,And now?,636,17.8,100.0,12.5,45,72.15,
358,可能吗？,Kěnéng ma?,kě néng ma,needs syllable separation: 2 words for 3 chars,Is it possible?,948,17.8,100.0,12.5,32,72.15,
359,好东西,Hǎo dōngxi,hǎo dōng xī,needs syllable separation: 2 words for 3 chars,Good stuff.,979,17.8,100.0,12.5,41,72.15,
360,看这里,Kàn zhè lǐ,kàn zhè lǐ,needs formatting,Look here.,1438,17.8,99.9,12.5,78,72.15,
361,下一个,Xià yīgè,xià yí gè,needs syllable separation: 2 words for 3 chars,Next.,782,17.8,99.9,12.5,85,72.15,
362,那个人,Nà ge rén,nà ge rén,needs formatting,That person.,1294,17.8,99.9,12.5,35,72.15,
363,问题是,Wèntí shì,wèn tí shì,needs syllable separation: 2 words for 3 chars,The problem is...,689,17.8,99.9,12.5,81,72.15,
364,还有吗？,Hái yǒu ma?,hái yǒu ma,needs formatting,Anything else?,1122,17.8,99.9,12.5,32,72.15,
365,在一起,Zài yī qǐ,zài yī qǐ,needs formatting,Together.,1477,17.8,99.9,12.5,76,72.15,
366,好问题,Hǎo wèntí,hǎo wèn tí,needs syllable separation: 2 words for 3 chars,Good question.,691,17.8,99.9,12.5,41,72.15,
367,再快点,Zài kuài diǎn,zài kuài diǎn,needs formatting,Faster!,1169,17.8,99.9,12.5,63,72.15,
368,起来吧,Qǐlái ba,qǐ lái ba,needs syllable separation: 2 words for 3 chars,Get up.,822,17.8,99.9,12.5,46,72.15,
369,有问题,Yǒu wèntí,yǒu wèn tí,needs syllable separation: 2 words for 3 chars,There's a problem.,180,17.8,99.9,12.5,81,72.15,
370,叫什么？,Jiào shén me?,jiào shén me,needs formatting,What's your name?,1603,17.8,99.9,12.5,68,72.15,
371,等什么？,Děng shén me?,děng shén me,needs formatting,What are you waiting for?,611,17.8,99.9,12.5,69,72.15,
372,我就是,Wǒ jiùshì,wǒ jiù shì,needs syllable separation: 2 words for 3 chars,It's me.,680,17.8,99.9,12.5,31,72.14,
373,就是我,Jiùshì wǒ,jiù shì wǒ,needs syllable separation: 2 words for 3 chars,It's me.,682,17.8,99.9,12.5,31,72.14,
374,看那个,Kàn nà ge,kàn nà ge,needs formatting,Look at that.,1292,17.8,99.9,12.5,35,72.14,
375,就是他,Jiùshì tā,jiù shì tā,needs syllable separation: 2 words for 3 chars,It's him.,678,17.8,99.9,12.5,35,72.14,
376,开始吧,Kāishǐ ba,kāi shǐ ba,needs syllable separation: 2 words for 3 chars,Let's begin.,950,17.8,99.9,12.5,46,72.14,
377,我看到,Wǒ kàn dào,wǒ kàn dào,needs formatting,I saw.,1048,17.8,99.9,12.5,31,72.14,
378,什么钱？,Shénme qián?,shén me qián,needs syllable separation: 2 words for 3 chars,What money?,713,17.8,99.9,12.5,83,72.14,
379,而现在,Ér xiànzài,ér xiàn zài,needs syllable separation: 2 words for 3 chars,And now.,855,17.8,99.9,12.5,62,72.14,
380,才没有,Cái méi yǒu,cái méi yǒu,needs formatting,No way.,1713,17.8,99.9,12.5,65,72.14,
381,我相信,Wǒ xiāngxìn,wǒ xiāng xìn,needs syllable separation: 2 words for 3 chars,I believe.,780,17.8,99.9,12.5,31,72.14,
382,相信我,Xiāngxìn wǒ,xiāng xìn wǒ,needs syllable separation: 2 words for 3 chars,Trust me.,783,17.8,99.9,12.5,31,72.14,
383,当然好,Dāngrán hǎo,dāng rán hǎo,needs syllable separation: 2 words for 3 chars,Of course!,672,17.8,99.9,12.5,41,72.14,
384,好 当然,Hǎo dāngrán,hǎo   dāng rán,needs syllable separation: 2 words for 3 chars,"Okay, of course.",676,17.8,99.9,12.5,41,72.14,
385,孩子呢？,Hái zi ne?,hái zi ne,needs formatting,Where are the children?,886,17.8,99.9,12.5,45,72.14,
386,当然会,Dāngrán huì,dāng rán huì,needs syllable separation: 2 words for 3 chars,Of course.,669,17.8,99.9,12.5,32,72.14,
387,我明白,Wǒ míngbai,wǒ míng bái,needs syllable separation: 2 words for 3 chars,I understand.,743,17.8,99.9,12.5,31,72.14,
388,当然要,Dāngrán yào,dāng rán yào,needs syllable separation: 2 words for 3 chars,Of course.,675,17.8,99.9,12.5,89,72.14,
389,还有呢？,Hái yǒu ne?,hái yǒu ne,needs formatting,What else?,1136,17.8,99.9,12.5,37,72.14,
390,那当然,Nà dāngrán,nà dāng rán,needs syllable separation: 2 words for 3 chars,Of course.,663,17.8,99.9,12.5,35,72.14,
391,明白吗？,Míngbai ma?,míng bái ma,needs syllable separation: 2 words for 3 chars,Do you understand?,742,17.8,99.9,12.5,32,72.14,
392,抱歉 我, bào qiàn wǒ,,,"Sorry, I.",912,17.8,99.9,12.5,31,72.14,
393,让一下,Ràng yīxià,ràng yī xià,needs syllable separation: 2 words for 3 chars,Excuse me.,763,17.8,99.9,12.5,38,72.14,
