rank,sentence,original_order,frequency,complexity,grammar,structural,similarity,similar_to,final_score
298,Mon oncle a trois enfants.<br><br><br>,611,99.5,27.9,0.0,16.7,2.5,,73.43
299,Tout va bien maintenant.<br><br><br>,214,99.9,28.0,0.0,16.8,3.3,,73.43
300,Il sera là dans dix minutes.<br><br><br>,693,99.9,28.6,0.0,17.2,2.5,,73.43
301,Le jeune homme veut boire.<br><br><br>,799,99.7,27.9,0.0,16.7,2.9,,73.43
302,Tu devrais aller à l'école.<br><br><br>,269,99.7,27.9,0.0,16.8,2.9,,73.43
303,Elle parle beaucoup.<br><br><br>,199,99.9,27.3,0.0,16.4,4.0,,73.43
304,Je ne l'ai pas fait.<br><br><br>,0,100.0,23.1,0.0,13.9,8.6,,73.42
305,Je suis libre ce soir.<br><br><br>,515,99.9,24.7,0.0,14.8,6.7,,73.42
306,Vous devez aller à l'école.<br><br><br>,316,99.7,27.9,0.0,16.8,2.9,,73.41
307,Elle l'a fait de nouveau.<br><br><br>,124,100.0,26.6,0.0,15.9,5.0,,73.41
308,Elle parle bien anglais.<br><br><br>,473,99.9,28.0,0.0,16.8,3.3,,73.40
309,Elle n'est pas malade.<br><br><br>,629,99.8,24.7,0.0,14.8,6.7,,73.40
310,Toi et moi sommes bons amis.<br><br><br>,705,99.8,28.6,0.0,17.2,2.5,,73.40
311,Je pense que je comprends.<br><br><br>,114,99.9,26.6,2.0,16.8,3.3,,73.40
312,J'ai un peu froid.<br><br><br>,625,99.8,21.5,0.0,12.9,10.0,,73.40
313,Comment va votre travail ?<br><br><br>,142,99.9,28.9,0.0,17.3,2.5,,73.39
314,Ce poisson est gros.<br><br><br>,892,99.6,24.2,0.0,14.5,6.7,,73.39
315,Il sera toujours avec vous.<br><br><br>,69,100.0,28.7,0.0,17.2,2.9,,73.39
316,Qui a cassé ceci ?<br><br><br>,723,99.1,21.3,3.0,14.0,6.7,,73.39
317,Je reviens dans une heure.<br><br><br>,819,99.6,27.9,0.0,16.7,2.9,,73.38
318,Ne faites pas de bruit !<br><br><br>,448,99.7,25.5,0.0,15.3,5.7,,73.38
319,Tu as raison à ce sujet.<br><br><br>,906,99.9,25.9,0.0,15.5,5.7,,73.38
320,Ouvre un peu la porte !<br><br><br>,684,99.8,24.7,0.0,14.8,6.7,,73.38
321,Il n'est pas marié.<br><br><br>,869,99.5,22.3,0.0,13.4,8.6,,73.38
322,Il est d'un certain âge.<br><br><br>,920,99.9,25.9,0.0,15.5,5.7,,73.36
323,Mon père conduit très bien.<br><br><br>,480,99.7,28.7,0.0,17.2,2.5,,73.35
324,Je vais prendre ma voiture.<br><br><br>,198,99.9,28.7,0.0,17.2,2.9,,73.35
325,Je l'ai fait pour lui.<br><br><br>,9,100.0,24.5,0.0,14.7,7.5,,73.35
326,Je l'ai fait pour toi.<br><br><br>,30,100.0,24.5,0.0,14.7,7.5,,73.34
327,Il le fait comme il faut.<br><br><br>,12,100.0,25.3,0.0,15.2,6.7,,73.34
328,J'ai joué avec mon frère.<br><br><br>,816,99.8,26.6,0.0,15.9,5.0,,73.34
329,Il ne l'a jamais plus vue.<br><br><br>,192,100.0,27.4,0.0,16.4,4.4,,73.33
330,Elle m'a dit où aller.<br><br><br>,186,99.9,24.5,0.0,14.7,7.5,,73.33
331,Je sais qu'elle sait.<br><br><br>,257,99.9,23.9,2.0,15.2,6.7,,73.33
332,Je pense que ça aide.<br><br><br>,678,99.9,23.9,2.0,15.2,6.7,,73.33
333,N'y pensez même pas !<br><br><br>,569,99.8,23.1,0.0,13.9,8.6,,73.32
334,Je voudrais un poisson.<br><br><br>,756,99.2,27.0,0.0,16.2,3.3,,73.32
335,Ça sera très très chaud.<br><br><br>,511,99.8,25.0,0.0,15.0,6.7,,73.31
336,Il voulait venir avec nous.<br><br><br>,381,99.8,28.7,0.0,17.2,2.9,,73.31
337,C'est très gentil à vous.<br><br><br>,247,99.8,26.6,0.0,15.9,5.0,,73.31
338,J'avais juste besoin de cela.<br><br><br>,870,99.9,29.3,0.0,17.6,2.5,,73.31
339,Le déjeuner est à midi.<br><br><br>,637,99.6,25.5,0.0,15.3,5.7,,73.31
340,Elle travaille très dur.<br><br><br>,817,99.7,28.0,0.0,16.8,3.3,,73.31
341,Elle prend des cours du soir.<br><br><br>,825,99.9,29.3,0.0,17.6,2.5,,73.30
342,Ne demande pas d'argent.<br><br><br>,651,99.9,26.3,0.0,15.8,5.7,,73.30
343,Tu devrais aller tôt au lit.<br><br><br>,631,99.6,28.6,0.0,17.2,2.5,,73.30
344,Personne ne vous l'a demandé.<br><br><br>,334,99.9,29.3,0.0,17.6,2.5,,73.30
345,Il vous faut partir.<br><br><br>,150,99.9,24.2,0.0,14.5,8.0,,73.30
346,Je suis nouveau ici.<br><br><br>,158,99.9,24.2,0.0,14.5,8.0,,73.29
347,Je veux des enfants.<br><br><br>,107,99.9,24.2,0.0,14.5,8.0,,73.29
348,Je suis dans la maison.<br><br><br>,16,100.0,25.5,0.0,15.3,6.7,,73.29
349,Je ne sais rien encore.<br><br><br>,87,99.9,25.5,0.0,15.3,6.7,,73.29
350,Je veux te le dire.<br><br><br>,38,99.9,22.3,0.0,13.4,10.0,,73.29
351,Je ne bois jamais seule.<br><br><br>,655,99.9,26.3,0.0,15.8,5.7,,73.28
352,Je pensais être trop jeune.<br><br><br>,263,99.7,28.7,0.0,17.2,2.9,,73.27
353,Ils sont juste derrière toi.<br><br><br>,398,99.9,29.5,0.0,17.7,2.5,,73.26
354,Il n'y a que moi ici.<br><br><br>,29,100.0,24.3,2.0,15.4,6.7,,73.26
355,Il est quelle heure là?<br><br><br>,463,99.9,25.5,0.0,15.3,6.7,,73.26
356,Tu sais que j'ai raison.<br><br><br>,703,99.9,25.9,2.0,16.3,5.0,,73.26
357,Le garçon avait peur du noir.<br><br><br>,834,99.7,29.3,0.0,17.6,2.2,,73.26
358,Elle n'a pas de honte.<br><br><br>,603,99.8,24.5,0.0,14.7,7.5,,73.26
359,Je veux être là avec toi.<br><br><br>,24,99.9,26.6,0.0,15.9,5.7,,73.25
360,Je suis occupé.<br><br><br>,542,99.4,21.2,0.0,12.8,10.0,,73.25
361,Il est déjà six heures.<br><br><br>,844,99.9,25.5,0.0,15.3,6.7,,73.25
362,Personne n'était à la maison.<br><br><br>,296,99.9,29.3,0.0,17.6,2.9,,73.25
363,Moi j'ai besoin de savoir.<br><br><br>,244,99.9,27.3,0.0,16.4,5.0,,73.25
364,Je suis en vacances.<br><br><br>,607,99.8,24.2,0.0,14.5,8.0,,73.25
365,Il est sous la chaise.<br><br><br>,813,99.5,24.7,0.0,14.8,6.7,,73.25
366,Cette table est en bois.<br><br><br>,897,99.8,26.3,0.0,15.8,5.7,,73.25
367,Tu peux ouvrir la porte ?<br><br><br>,444,99.8,26.3,0.0,15.8,5.7,,73.24
368,Ma fille veut un piano.<br><br><br>,902,99.4,25.5,0.0,15.3,5.7,,73.24
369,Reste à distance de lui !<br><br><br>,839,99.8,26.3,0.0,15.8,5.7,,73.24
370,Tu peux garder le livre.<br><br><br>,450,99.8,26.3,0.0,15.8,5.7,,73.24
371,Quelle belle journée !<br><br><br>,990,99.7,28.5,0.0,17.1,3.3,,73.24
372,Je travaille à la poste.<br><br><br>,709,99.8,26.3,0.0,15.8,5.7,,73.23
373,Regarde derrière toi !<br><br><br>,663,99.7,28.5,0.0,17.1,3.3,,73.23
374,Elle y est allée hier.<br><br><br>,585,99.4,24.7,0.0,14.8,6.7,,73.23
375,Il ne se rappelle de rien.<br><br><br>,226,99.9,27.3,0.0,16.4,5.0,,73.23
376,Je le préfère comme ça.<br><br><br>,164,99.8,25.5,0.0,15.3,6.7,,73.23
377,Je veux garder cela.<br><br><br>,613,99.8,24.2,0.0,14.5,8.0,,73.22
378,Je vous dois un dîner.<br><br><br>,313,99.4,24.7,0.0,14.8,6.7,,73.22
379,Elle rend sa mère heureuse.<br><br><br>,786,99.6,28.7,0.0,17.2,2.9,,73.22
380,Je n'ai aucun enfant.<br><br><br>,716,99.9,23.9,0.0,14.3,8.6,,73.22
381,Ce n'est pas mon sac.<br><br><br>,235,99.8,23.8,0.0,14.3,8.6,,73.22
382,Ça ouvre à quelle heure ?<br><br><br>,967,99.7,26.3,0.0,15.8,5.7,,73.22
383,Ton voyage commence ici.<br><br><br>,730,99.7,28.0,0.0,16.8,4.0,,73.21
384,J'ai fait ça auparavant.<br><br><br>,895,99.7,26.3,0.0,15.8,5.7,,73.21
385,Nous avons appris l'anglais.<br><br><br>,708,99.7,29.5,0.0,17.7,2.5,,73.20
386,Il est arrivé trop tôt.<br><br><br>,536,99.7,25.5,0.0,15.3,6.7,,73.20
387,Il était juste derrière moi.<br><br><br>,218,99.9,29.5,0.0,17.7,2.9,,73.20
388,Il fera un bon médecin.<br><br><br>,775,99.7,25.5,0.0,15.3,6.7,,73.20
389,Il te faut aller à l'école.<br><br><br>,168,99.9,28.0,0.0,16.8,4.4,,73.20
390,Qui t'a donné ça ?<br><br><br>,396,99.9,20.8,3.0,13.6,10.0,,73.19
391,Quel est votre vin préféré ?<br><br><br>,838,99.5,28.7,0.0,17.2,2.9,,73.19
392,Ils m'ont forcé à y aller.<br><br><br>,939,99.6,27.4,0.0,16.4,4.4,,73.19
393,À qui sont ces livres ?<br><br><br>,133,99.9,24.7,3.0,16.0,5.7,,73.19
394,Il sera là toute la soirée.<br><br><br>,987,99.9,27.9,0.0,16.8,4.4,,73.19
395,C'est un garçon.<br><br><br>,272,99.7,20.4,0.0,12.2,12.0,,73.19
396,Un homme doit travailler.<br><br><br>,460,99.8,28.9,0.0,17.3,3.3,,73.19
397,Ils savent ce qui se passe.<br><br><br>,720,99.8,27.9,3.0,18.0,2.2,,73.18
398,Je me souviens de vous.<br><br><br>,217,99.7,25.5,0.0,15.3,6.7,,73.18
399,Je me souviens de tout.<br><br><br>,261,99.7,25.5,0.0,15.3,6.7,,73.18
400,Je vois le bon étudiant.<br><br><br>,643,99.7,26.3,0.0,15.8,5.7,,73.18
401,Il est gentil avec moi.<br><br><br>,223,99.7,25.5,0.0,15.3,6.7,,73.18
402,Nous l'avons laissé pour mort.<br><br><br>,754,99.8,30.0,0.0,18.0,2.2,,73.17
403,Comment s'est passé votre été ?<br><br><br>,149,99.9,30.0,0.0,18.0,2.5,,73.17
404,Il ne se lève pas tôt.<br><br><br>,721,99.6,24.5,0.0,14.7,7.5,,73.17
405,Le chat est sous la table.<br><br><br>,600,99.7,27.3,0.0,16.4,5.0,,73.16
406,Un chat est sous la table.<br><br><br>,601,99.7,27.3,0.0,16.4,5.0,,73.16
407,Nous avons besoin de règles !<br><br><br>,624,99.8,29.5,0.0,17.7,2.9,,73.16
408,Elle m'a obligé à le faire.<br><br><br>,789,99.8,28.0,0.0,16.8,4.4,,73.15
409,Il m'a pris par la main.<br><br><br>,419,99.9,26.2,0.0,15.7,6.7,,73.14
410,Il s'est acheté un chien.<br><br><br>,155,99.7,26.6,0.0,15.9,5.7,,73.14
411,J'ai vécu ici toute ma vie.<br><br><br>,701,99.8,28.0,0.0,16.8,4.4,,73.14
412,Cette machine a un problème.<br><br><br>,896,99.8,29.5,0.0,17.7,2.9,,73.13
413,Regarde comme il court vite !<br><br><br>,633,99.8,29.5,0.0,17.7,2.9,,73.13
414,Tu dois essayer !<br><br><br>,418,99.7,22.5,0.0,13.5,10.0,,73.13
415,Nous sommes dans le même bain.<br><br><br>,934,99.7,30.0,0.0,18.0,2.2,,73.13
416,Je ne vais pas bien.<br><br><br>,6,100.0,23.1,0.0,13.9,10.0,,73.13
417,Personne ne le fait mieux.<br><br><br>,161,100.0,27.9,0.0,16.7,5.0,,73.12
418,Je pense que c'est mieux.<br><br><br>,115,100.0,26.6,2.0,16.7,5.0,,73.12
419,Nous avons beaucoup à faire.<br><br><br>,34,99.9,29.5,0.0,17.7,3.3,,73.12
420,Je déteste ces mots.<br><br><br>,823,99.5,24.2,0.0,14.5,8.0,,73.12
421,C'est là que tu as tort.<br><br><br>,845,99.8,26.2,2.0,16.5,5.0,,73.12
422,Elle a fait ses devoirs.<br><br><br>,397,99.5,26.3,0.0,15.8,5.7,,73.12
423,Personne ne te le demande.<br><br><br>,360,99.9,27.9,0.0,16.7,5.0,,73.12
424,Tout le monde est chez lui.<br><br><br>,40,100.0,27.9,0.0,16.8,5.0,,73.12
425,Du poisson s'il vous plaît.<br><br><br>,995,99.5,27.9,0.0,16.8,4.0,,73.11
426,Vous et moi y allons ensemble.<br><br><br>,750,99.8,30.0,0.0,18.0,2.5,,73.11
427,Je le fais pour ma famille.<br><br><br>,153,99.9,27.9,0.0,16.8,5.0,,73.11
428,J'ai eu un mal de tête.<br><br><br>,409,99.9,25.6,0.0,15.3,7.5,,73.11
429,Il s'est assis à son côté.<br><br><br>,940,99.7,27.4,0.0,16.4,5.0,,73.11
430,Il est grand comment ?<br><br><br>,76,100.0,25.1,0.0,15.1,8.0,,73.10
431,Tu m'as dit quelque chose.<br><br><br>,300,99.9,27.3,0.0,16.4,5.7,,73.10
432,Vous n'êtes pas mon genre.<br><br><br>,875,99.9,27.3,0.0,16.4,5.7,,73.10
433,Tu as ce qu'ils veulent.<br><br><br>,465,99.9,25.9,2.0,16.3,5.7,,73.10
434,Tout mon corps me fait mal.<br><br><br>,863,99.9,27.9,0.0,16.8,5.0,,73.10
435,Il la faisait chanter.<br><br><br>,988,99.4,26.1,0.0,15.6,5.7,,73.10
436,Vous avez l'air très fatigué.<br><br><br>,270,99.4,29.3,0.0,17.6,2.5,,73.10
437,Tu peux venir à la maison.<br><br><br>,118,99.9,27.3,0.0,16.4,5.7,,73.09
438,"C'est trop peu, trop tard.<br><br><br>",599,99.9,25.3,3.0,16.4,5.7,,73.09
439,Personne d'autre ne le peut.<br><br><br>,481,100.0,28.6,0.0,17.2,4.4,,73.08
440,Vous me connaissez à peine.<br><br><br>,803,99.5,28.7,0.0,17.2,3.3,,73.08
441,Sa vie est entre mes mains.<br><br><br>,676,99.9,27.9,0.0,16.8,5.0,,73.08
442,Il sait assez bien lire.<br><br><br>,374,99.9,26.3,0.0,15.8,6.7,,73.08
443,J'ai une voiture.<br><br><br>,362,99.9,21.3,0.0,12.8,12.0,,73.08
444,Je t'aime de tout mon cœur.<br><br><br>,713,99.9,28.0,0.0,16.8,5.0,,73.08
445,Il n'y avait personne.<br><br><br>,379,100.0,24.7,0.0,14.8,8.6,,73.08
446,J'ai le dictionnaire.<br><br><br>,801,99.3,25.1,0.0,15.1,6.7,,73.08
447,Je lui ai demandé conseil.<br><br><br>,968,99.8,27.9,0.0,16.7,5.0,,73.08
448,Nous n'avons rien appris.<br><br><br>,672,99.8,27.1,0.0,16.2,5.7,,73.07
449,Je voulais vous le dire.<br><br><br>,151,99.8,26.3,0.0,15.8,6.7,,73.07
450,Il aime que je fasse ça.<br><br><br>,454,99.8,25.9,2.0,16.3,5.7,,73.07
451,Je veux un peu de gâteau.<br><br><br>,239,99.5,26.6,0.0,15.9,5.7,,73.06
452,Elle a assez d'argent.<br><br><br>,403,99.9,24.7,0.0,14.8,8.6,,73.06
453,Personne ici n'a de voiture.<br><br><br>,219,99.9,28.6,0.0,17.2,4.4,,73.06
454,N'en faites part à personne.<br><br><br>,692,99.9,28.6,0.0,17.2,4.4,,73.06
455,J'ai parlé à des amis.<br><br><br>,615,99.8,24.5,0.0,14.7,8.6,,73.06
456,Je suis désolé pour toi.<br><br><br>,616,99.8,26.3,0.0,15.8,6.7,,73.06
457,Personne ne veut s'y rendre.<br><br><br>,926,99.9,28.6,0.0,17.2,4.4,,73.06
458,Ne me laisse pas seul !<br><br><br>,274,99.9,24.7,0.0,14.8,8.6,,73.05
459,Il m'a fallu vous voir.<br><br><br>,539,99.6,25.2,0.0,15.1,7.5,,73.05
460,Ta montre est sur la table.<br><br><br>,640,99.8,27.9,0.0,16.8,5.0,,73.05
461,Il a besoin d'être seul.<br><br><br>,280,99.9,25.9,0.0,15.5,7.5,,73.04
462,Elles ont découvert la chose.<br><br><br>,715,99.8,30.2,0.0,18.1,2.5,,73.04
463,Il a voulu te rencontrer.<br><br><br>,949,99.7,27.1,0.0,16.2,5.7,,73.04
464,Je veux être médecin.<br><br><br>,535,99.8,25.1,0.0,15.1,8.0,,73.03
465,Tout le monde devrait partir.<br><br><br>,406,99.9,30.2,0.0,18.1,2.9,,73.03
466,J'ai eu besoin d'argent.<br><br><br>,598,99.9,25.9,0.0,15.5,7.5,,73.03
467,Je donne ma langue au chat.<br><br><br>,545,99.7,27.9,0.0,16.8,5.0,,73.02
468,Tu as combien de sœurs ?<br><br><br>,830,99.3,25.5,0.0,15.3,6.7,,73.02
469,C'est l'heure de dîner.<br><br><br>,832,99.6,25.2,0.0,15.1,7.5,,73.02
470,Un étudiant veut te voir.<br><br><br>,544,99.7,27.1,0.0,16.2,5.7,,73.02
471,Nous ne devons pas y aller.<br><br><br>,84,99.7,27.9,0.0,16.8,5.0,,73.01
472,Ne joue pas dans la rue.<br><br><br>,932,99.9,25.9,0.0,15.5,7.5,,73.01
473,Je suis très content.<br><br><br>,719,99.7,25.1,0.0,15.1,8.0,,73.01
474,Nous voulons vous parler.<br><br><br>,868,99.4,28.9,0.0,17.3,3.3,,73.01
475,J'étais assez fou pour le faire.<br><br><br>,573,99.8,31.1,0.0,18.6,2.0,,73.00
476,"C'est chaud, ça.<br><br><br>",951,99.8,19.4,3.0,12.9,12.0,,73.00
477,Tu sais ce que c'est.<br><br><br>,18,100.0,23.8,2.0,15.1,8.6,,72.99
478,Je n'ai pas dit ça.<br><br><br>,26,100.0,22.4,0.0,13.5,11.4,,72.99
479,Il l'a fait pour l'argent.<br><br><br>,337,100.0,26.1,0.0,15.7,7.5,,72.99
480,Ça ira très bien pour elle.<br><br><br>,492,99.7,27.9,0.0,16.8,5.0,,72.99
481,Je connais votre problème.<br><br><br>,310,99.8,29.9,0.0,17.9,3.3,,72.99
482,"Alors, quand exactement ?<br><br><br>",887,99.8,30.9,3.0,19.8,0.0,,72.98
483,Qui a fait cette boîte ?<br><br><br>,251,99.8,25.5,3.0,16.5,5.7,,72.98
484,J'ai le temps pour moi.<br><br><br>,92,100.0,25.2,0.0,15.1,8.6,,72.98
485,Je pense que ça marche.<br><br><br>,350,99.9,25.5,2.0,16.1,6.7,,72.98
486,Je ne lui dis pas tout.<br><br><br>,78,100.0,25.2,0.0,15.1,8.6,,72.98
487,J'ai un projet à faire.<br><br><br>,679,99.9,25.2,0.0,15.1,8.6,,72.97
488,Je ne veux pas y aller.<br><br><br>,5,99.9,25.2,0.0,15.1,8.6,,72.97
489,Je suis allé au parc hier.<br><br><br>,891,99.6,27.3,0.0,16.4,5.7,,72.97
490,Tu ne devrais pas fumer.<br><br><br>,509,99.2,26.3,0.0,15.8,5.7,,72.97
491,Vous parlez bien anglais.<br><br><br>,792,99.3,28.9,0.0,17.3,3.3,,72.97
492,Il est bon à quelque chose.<br><br><br>,46,99.9,27.9,0.0,16.8,5.7,,72.97
493,Vous pouvez partir demain.<br><br><br>,505,99.8,29.9,0.0,17.9,3.3,,72.97
494,Elle m'a appris à conduire.<br><br><br>,717,99.6,27.9,0.0,16.8,5.0,,72.97
495,C'est vraiment bon marché.<br><br><br>,843,99.9,27.9,0.0,16.7,5.7,,72.96
496,Je suis toujours à l'école.<br><br><br>,152,99.9,27.9,0.0,16.8,5.7,,72.96
497,Il est encore au travail.<br><br><br>,75,100.0,27.1,0.0,16.2,6.7,,72.96
498,C'est une bonne personne.<br><br><br>,267,100.0,27.1,0.0,16.2,6.7,,72.96
499,Il était temps de partir.<br><br><br>,122,99.9,27.1,0.0,16.2,6.7,,72.95
500,Je ne suis pas ton ami.<br><br><br>,60,99.9,25.2,0.0,15.1,8.6,,72.95
501,Ce monde est difficile.<br><br><br>,254,99.9,27.0,0.0,16.2,6.7,,72.95
502,Elle a eu une vie difficile.<br><br><br>,268,99.9,28.6,0.0,17.2,5.0,,72.95
503,Tout le monde est heureux.<br><br><br>,175,99.9,27.9,0.0,16.7,5.7,,72.95
504,Tu ne connais rien du monde.<br><br><br>,99,99.9,28.6,0.0,17.2,5.0,,72.95
505,C'est à ton tour de chanter.<br><br><br>,905,99.7,28.6,0.0,17.2,4.4,,72.94
506,J'ai déjà fait mes devoirs.<br><br><br>,566,99.6,27.9,0.0,16.8,5.0,,72.94
507,Il ne faut jamais dire jamais.<br><br><br>,94,100.0,28.7,0.0,17.2,5.0,,72.94
508,"Votre nom, s'il vous plaît.<br><br><br>",685,99.7,27.3,3.0,17.6,4.0,,72.94
509,Je veux être en sécurité.<br><br><br>,769,99.9,27.1,0.0,16.2,6.7,,72.94
510,Elle l'a entendu chanter.<br><br><br>,884,99.5,27.1,0.0,16.2,5.7,,72.93
511,Elle m'a pris pour mon frère.<br><br><br>,174,99.9,29.2,0.0,17.5,4.4,,72.93
512,Je vous le ferai savoir.<br><br><br>,405,99.5,26.3,0.0,15.8,6.7,,72.93
513,Ce sac n'est pas petit.<br><br><br>,349,99.8,25.2,0.0,15.1,8.6,,72.92
514,Tu aurais dû faire comme ça.<br><br><br>,372,99.9,28.6,0.0,17.2,5.0,,72.92
515,J'ai une table en bois.<br><br><br>,973,99.8,25.2,0.0,15.1,8.6,,72.92
516,Je te dois tout mon succès.<br><br><br>,873,99.8,27.9,0.0,16.8,5.7,,72.91
517,Je me suis rendu au marché.<br><br><br>,619,99.8,27.9,0.0,16.8,5.7,,72.91
518,Je vais te donner un conseil.<br><br><br>,994,99.9,29.3,0.0,17.6,4.4,,72.91
519,Je n'ai pas la clé.<br><br><br>,878,99.8,22.4,0.0,13.5,11.4,,72.91
520,On a besoin de beaucoup d'eau.<br><br><br>,910,99.9,29.9,0.0,17.9,4.0,,72.90
521,J'ai encore tant à faire.<br><br><br>,670,100.0,26.6,0.0,15.9,7.5,,72.90
522,Je sais ce que je ferais.<br><br><br>,298,99.6,25.3,2.0,16.0,6.7,,72.90
523,Je sais comment faire.<br><br><br>,136,99.9,26.1,0.0,15.6,8.0,,72.90
524,Je vous aime vraiment.<br><br><br>,37,99.9,26.1,0.0,15.6,8.0,,72.90
525,J'ai peur des chats.<br><br><br>,880,99.4,23.1,0.0,13.9,10.0,,72.89
526,Il veut beaucoup cela.<br><br><br>,154,99.9,26.1,0.0,15.6,8.0,,72.89
527,Je vous ai toujours aimé.<br><br><br>,340,99.8,27.1,0.0,16.2,6.7,,72.89
528,Le son voyage très rapidement.<br><br><br>,706,99.8,31.0,0.0,18.6,2.5,,72.88
529,Il a peur de devenir malade.<br><br><br>,529,99.7,28.6,0.0,17.2,5.0,,72.88
530,Je déteste ce boulot.<br><br><br>,559,99.4,25.1,0.0,15.1,8.0,,72.88
531,Vous êtes le meilleur.<br><br><br>,378,99.9,26.1,0.0,15.6,8.0,,72.87
532,"En fait, c'est vrai.<br><br><br>",211,100.0,22.3,3.0,14.6,10.0,,72.87
533,Je vous laisse partir.<br><br><br>,375,99.9,26.1,0.0,15.6,8.0,,72.87
534,"Non, je suis anglais.<br><br><br>",558,99.9,24.2,3.0,15.7,8.0,,72.86
535,Je vais vous attendre.<br><br><br>,504,99.8,26.1,0.0,15.6,8.0,,72.85
536,Il n'a rien à faire.<br><br><br>,36,100.0,23.1,0.0,13.9,11.4,,72.85
537,Il n'a pas pu être malade.<br><br><br>,567,99.9,27.4,0.0,16.4,6.7,,72.85
538,J'étais en colère contre moi.<br><br><br>,850,99.8,29.3,0.0,17.6,4.4,,72.84
539,Tu as quelques livres.<br><br><br>,353,99.8,26.1,0.0,15.6,8.0,,72.84
540,Il vaut mieux tard que jamais.<br><br><br>,711,99.8,30.0,2.0,18.8,2.5,,72.84
541,J'ai besoin de plus de pouvoir.<br><br><br>,322,99.9,29.2,0.0,17.5,5.0,,72.84
542,C'est tout à fait juste.<br><br><br>,48,100.0,25.9,0.0,15.5,8.6,,72.84
543,Il est meilleur que moi.<br><br><br>,246,99.9,26.3,2.0,16.6,6.7,,72.84
544,"Sans toi, je ne suis rien.<br><br><br>",71,100.0,26.6,3.0,17.1,5.7,,72.84
545,Je n'ai pas de plan.<br><br><br>,358,99.9,23.1,0.0,13.9,11.4,,72.83
546,Ce n'est pas assez bien.<br><br><br>,35,100.0,25.9,0.0,15.5,8.6,,72.83
547,Vous êtes allé trop loin.<br><br><br>,321,99.7,27.1,0.0,16.2,6.7,,72.83
548,Je parle un peu japonais.<br><br><br>,519,99.7,27.1,0.0,16.2,6.7,,72.83
549,J'ai des choses à faire.<br><br><br>,330,100.0,25.9,0.0,15.5,8.6,,72.83
550,Il n'a pas de petite amie.<br><br><br>,467,99.8,27.4,0.0,16.4,6.7,,72.83
551,Tu n'es pas ma mère.<br><br><br>,203,99.9,23.1,0.0,13.9,11.4,,72.83
552,Tout le monde avait l'air malade.<br><br><br>,487,99.8,31.7,0.0,19.0,2.2,,72.83
553,Vous devez me le demander.<br><br><br>,482,99.6,27.9,0.0,16.7,5.7,,72.83
554,Il est souvent malade.<br><br><br>,743,99.8,26.1,0.0,15.6,8.0,,72.82
555,Il me faut vraiment y aller.<br><br><br>,49,99.9,28.6,0.0,17.2,5.7,,72.82
556,C'est mon affaire à moi.<br><br><br>,804,99.9,25.9,0.0,15.5,8.6,,72.82
557,Il n'a pas parlé du tout.<br><br><br>,176,99.9,26.8,0.0,16.1,7.5,,72.82
558,Point n'est besoin de le dire.<br><br><br>,557,99.9,29.9,0.0,17.9,4.4,,72.82
559,Je veux être seul un moment.<br><br><br>,466,99.9,28.6,0.0,17.2,5.7,,72.81
560,Comme je suis content !<br><br><br>,554,99.7,26.1,0.0,15.6,8.0,,72.81
561,Je l'ai déjà rencontré.<br><br><br>,342,99.7,25.5,0.0,15.3,8.6,,72.81
562,Je l'ai vu par la fenêtre.<br><br><br>,489,99.8,27.4,0.0,16.4,6.7,,72.81
563,Il est trop vieux pour elle.<br><br><br>,97,99.9,28.6,0.0,17.2,5.7,,72.81
564,Je ne veux pas y penser.<br><br><br>,738,99.9,25.9,0.0,15.5,8.6,,72.81
565,J'ai lu ce livre auparavant.<br><br><br>,923,99.6,28.6,0.0,17.2,5.0,,72.81
566,Il était plus petit que moi.<br><br><br>,25,100.0,28.6,2.0,18.0,4.4,,72.80
567,Il t'aime vraiment très fort.<br><br><br>,548,99.9,29.3,0.0,17.6,5.0,,72.80
568,Prenez ce qui vous chante !<br><br><br>,874,99.2,27.9,3.0,17.9,2.9,,72.80
569,Je ne connais aucun des deux.<br><br><br>,144,99.9,29.3,0.0,17.6,5.0,,72.80
570,Ils ne sont pas tous heureux.<br><br><br>,220,99.9,29.3,0.0,17.6,5.0,,72.79
571,Je suis honnête avec toi.<br><br><br>,925,99.6,27.1,0.0,16.2,6.7,,72.79
572,Ne me laissez pas seul !<br><br><br>,707,99.7,25.5,0.0,15.3,8.6,,72.79
573,Je ne parle pas ainsi.<br><br><br>,230,99.9,24.7,0.0,14.8,10.0,,72.78
574,Quel est ton meilleur prix ?<br><br><br>,605,99.9,28.7,0.0,17.2,5.7,,72.78
575,Il m'a touché sur la joue.<br><br><br>,722,99.7,27.4,0.0,16.4,6.7,,72.78
576,J'ai vraiment un plan.<br><br><br>,691,99.9,24.7,0.0,14.8,10.0,,72.78
577,Vous vous êtes fait avoir.<br><br><br>,11,99.9,26.6,0.0,16.0,8.0,,72.78
578,Nous n'avons pas besoin de lui.<br><br><br>,131,99.9,30.5,0.0,18.3,4.0,,72.78
579,Vous n'avez plus besoin de moi.<br><br><br>,98,99.9,30.5,0.0,18.3,4.0,,72.78
580,Nous sommes d'accord sur ce point.<br><br><br>,718,99.9,32.3,0.0,19.4,2.0,,72.78
581,Nous n'avons pas besoin de toi.<br><br><br>,169,99.9,30.5,0.0,18.3,4.0,,72.77
